date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
27/01/2025,88922,grain,Mustard seed,રાયડો,175,1000,1100
27/01/2025,88923,grain,Guvar Bee,ગુવારનું બી,150,970,1032
28/01/2025,88959,grain,Cotton B.T.,કપાસ બી.ટી.,2600,1300,1485
28/01/2025,88960,grain,Wheat Lokvan,ઘઉં લોકવન,175,593,617
28/01/2025,88961,grain,Wheat Tukda,ઘઉં ટુકડા,550,604,660
28/01/2025,88962,grain,Jowar White,જુવાર સફેદ,160,850,1001
28/01/2025,88963,grain,Jowar Yellow,જુવાર પીળી ,15,450,550
28/01/2025,88964,grain,Bajri,બાજરી,5,366,470
28/01/2025,88965,grain,Tuver,તુવેર,1250,1150,1550
28/01/2025,88966,grain,Gram Yellow,ચણા પીળા,215,980,1280
28/01/2025,88967,grain,Gram White,ચણા સફેદ,100,1000,2011
28/01/2025,88968,grain,Urad,અડદ,230,1000,1580
28/01/2025,88969,grain,Mung,મગ,280,1150,1788
28/01/2025,88970,grain,Val Deshi,વાલ દેશી,60,750,1200
28/01/2025,88971,grain,Choli,ચોળી,40,1280,2325
28/01/2025,88972,grain,Math,મઠ,250,900,1300
28/01/2025,88973,grain,Kulthi,કળથી,50,800,875
28/01/2025,88974,grain,Groundnut Seed,સીંગદાણા,110,1246,1246
28/01/2025,88975,grain,Groundnut Big,મગફળી જાડી,5000,900,1138
28/01/2025,88976,grain,Groundnut Small,મગફળી જીણી,6100,910,1245
28/01/2025,88977,grain,Seasmum,તલી ,500,1700,2330
28/01/2025,88978,grain,Castor seed,એરંડા,175,1171,1231
28/01/2025,88979,grain,Thymol,અજમો,10,1900,2124
28/01/2025,88980,grain,Soyabin,સોયાબીન,500,770,800
28/01/2025,88981,grain,Groundnut-Fada,સીંગફાડા,700,1050,1262
28/01/2025,88982,grain,Sesmum-Black,કાળા તલ ,50,3800,5250
28/01/2025,88983,grain,Garlic,લસણ,775,1150,2050
28/01/2025,88984,grain,Corriander,ધાણા,90,1130,1650
28/01/2025,88985,grain,Chillies,મરચા સુકા ,400,800,2400
28/01/2025,88986,grain,Dhani,ધાણી,35,1200,1600
28/01/2025,88987,grain,Variyali,વરીયાળી,150,1100,1450
28/01/2025,88988,grain,Cummin,જીરૂ,960,3900,4105
28/01/2025,88989,grain,Mustard,રાય,25,1120,1326
28/01/2025,88990,grain,Fenugreek,મેથી,225,1000,1200
28/01/2025,88991,grain,Mustard seed,રાયડો,70,990,1100
28/01/2025,88992,grain,Guvar Bee,ગુવારનું બી,55,980,1035
29/01/2025,88996,grain,Cotton B.T.,કપાસ બી.ટી.,3400,1350,1480
29/01/2025,88997,grain,Wheat Lokvan,ઘઉં લોકવન,125,595,622
29/01/2025,88998,grain,Wheat Tukda,ઘઉં ટુકડા,450,606,651
29/01/2025,88999,grain,Jowar White,જુવાર સફેદ,160,850,1001
29/01/2025,89000,grain,Jowar Yellow,જુવાર પીળી ,15,450,550
29/01/2025,89001,grain,Bajri,બાજરી,3,450,501
29/01/2025,89002,grain,Tuver,તુવેર,1400,1100,1514
29/01/2025,89003,grain,Gram Yellow,ચણા પીળા,325,850,1168
29/01/2025,89004,grain,Gram White,ચણા સફેદ,200,1100,2125
29/01/2025,89005,grain,Urad,અડદ,225,1000,1631
29/01/2025,89006,grain,Mung,મગ,250,1141,1864
29/01/2025,89007,grain,Val Deshi,વાલ દેશી,60,918,1206
29/01/2025,89008,grain,Choli,ચોળી,40,1200,2541
29/01/2025,89009,grain,Math,મઠ,240,920,1312
29/01/2025,89010,grain,Peas,વટાણા,20,2001,2001
29/01/2025,89011,grain,Kulthi,કળથી,62,850,950
29/01/2025,89012,grain,Groundnut Big,મગફળી જાડી,0,850,1093
29/01/2025,89013,grain,Groundnut Small,મગફળી જીણી,0,880,1150
29/01/2025,89014,grain,Seasmum,તલી ,640,1700,2327
29/01/2025,89015,grain,Castor seed,એરંડા,225,1150,1225
29/01/2025,89016,grain,Thymol,અજમો,10,1800,2611
29/01/2025,89017,grain,Soyabin,સોયાબીન,350,770,805
29/01/2025,89018,grain,Groundnut-Fada,સીંગફાડા,560,1050,1275
29/01/2025,89019,grain,Sesmum-Black,કાળા તલ ,190,3900,5458
29/01/2025,89020,grain,Garlic,લસણ,850,1200,2075
29/01/2025,89021,grain,Corriander,ધાણા,80,1110,1535
29/01/2025,89022,grain,Chillies,મરચા સુકા ,350,800,2750
29/01/2025,89023,grain,Dhani,ધાણી,15,1220,1500
29/01/2025,89024,grain,Variyali,વરીયાળી,150,1051,1370
29/01/2025,89025,grain,Cummin,જીરૂ,800,3995,4118
29/01/2025,89026,grain,Mustard,રાય,75,1150,1346
29/01/2025,89027,grain,Fenugreek,મેથી,150,850,1148
29/01/2025,89028,grain,Mustard seed,રાયડો,25,1000,1100
29/01/2025,89029,grain,Guvar Bee,ગુવારનું બી,80,971,1025
30/01/2025,89065,grain,Cotton B.T.,કપાસ બી.ટી.,3000,1325,1470
30/01/2025,89066,grain,Wheat Lokvan,ઘઉં લોકવન,150,594,616
30/01/2025,89067,grain,Wheat Tukda,ઘઉં ટુકડા,425,608,644
30/01/2025,89068,grain,Jowar White,જુવાર સફેદ,250,870,1000
30/01/2025,89069,grain,Jowar Yellow,જુવાર પીળી ,30,350,500
30/01/2025,89070,grain,Tuver,તુવેર,1300,1100,1521
30/01/2025,89071,grain,Gram Yellow,ચણા પીળા,150,1050,1160
30/01/2025,89072,grain,Gram White,ચણા સફેદ,200,1400,2150
30/01/2025,89073,grain,Urad,અડદ,175,1000,1590
30/01/2025,89074,grain,Mung,મગ,350,1050,1767
30/01/2025,89075,grain,Val Deshi,વાલ દેશી,30,1015,1240
30/01/2025,89076,grain,Choli,ચોળી,25,1350,2515
30/01/2025,89077,grain,Math,મઠ,180,910,1336
30/01/2025,89078,grain,Kulthi,કળથી,60,850,1035
30/01/2025,89079,grain,Groundnut Big,મગફળી જાડી,0,880,1098
30/01/2025,89080,grain,Groundnut Small,મગફળી જીણી,0,900,1180
30/01/2025,89081,grain,Seasmum,તલી ,400,1700,2200
30/01/2025,89082,grain,Castor seed,એરંડા,300,1180,1225
30/01/2025,89083,grain,Thymol,અજમો,30,1120,2380
30/01/2025,89084,grain,Soyabin,સોયાબીન,400,760,805
30/01/2025,89085,grain,Groundnut-Fada,સીંગફાડા,700,1000,1250
30/01/2025,89086,grain,Sesmum-Black,કાળા તલ ,400,4000,5800
30/01/2025,89087,grain,Garlic,લસણ,1050,1000,1850
30/01/2025,89088,grain,Corriander,ધાણા,220,1100,1570
30/01/2025,89089,grain,Chillies,મરચા સુકા ,400,900,2300
30/01/2025,89090,grain,Dhani,ધાણી,20,1168,1470
30/01/2025,89091,grain,Variyali,વરીયાળી,120,1051,1360
30/01/2025,89092,grain,Cummin,જીરૂ,720,3950,4141
30/01/2025,89093,grain,Mustard,રાય,100,1125,1324
30/01/2025,89094,grain,Fenugreek,મેથી,125,980,1060
30/01/2025,89095,grain,Mustard seed,રાયડો,150,800,1070
30/01/2025,89096,grain,Guvar Bee,ગુવારનું બી,40,950,1005
31/01/2025,89132,grain,Cotton B.T.,કપાસ બી.ટી.,1800,1300,1470
31/01/2025,89133,grain,Wheat Lokvan,ઘઉં લોકવન,175,598,615
31/01/2025,89134,grain,Wheat Tukda,ઘઉં ટુકડા,550,606,660
31/01/2025,89135,grain,Jowar White,જુવાર સફેદ,150,850,1104
31/01/2025,89136,grain,Jowar Red,જુવાર લાલ,21,1100,1260
31/01/2025,89137,grain,Jowar Yellow,જુવાર પીળી ,15,400,500
31/01/2025,89138,grain,Bajri,બાજરી,15,350,480
31/01/2025,89139,grain,Tuver,તુવેર,1200,1300,1500
31/01/2025,89140,grain,Gram Yellow,ચણા પીળા,150,1000,1160
31/01/2025,89141,grain,Gram White,ચણા સફેદ,100,1250,2150
31/01/2025,89142,grain,Urad,અડદ,200,1000,1620
31/01/2025,89143,grain,Mung,મગ,170,1030,1822
31/01/2025,89144,grain,Val Deshi,વાલ દેશી,100,1075,1250
31/01/2025,89145,grain,Choli,ચોળી,25,1400,2360
31/01/2025,89146,grain,Math,મઠ,190,902,1338
31/01/2025,89147,grain,Kulthi,કળથી,90,850,975
31/01/2025,89148,grain,Groundnut Big,મગફળી જાડી,0,920,1095
31/01/2025,89149,grain,Groundnut Small,મગફળી જીણી,0,950,1220
31/01/2025,89150,grain,Seasmum,તલી ,560,1800,2350
31/01/2025,89151,grain,Castor seed,એરંડા,275,1189,1217
31/01/2025,89152,grain,Thymol,અજમો,5,1955,2150
31/01/2025,89153,grain,Dil Seed,સુવા,20,1211,1301
31/01/2025,89154,grain,Soyabin,સોયાબીન,250,770,807
31/01/2025,89155,grain,Groundnut-Fada,સીંગફાડા,560,1000,1250
31/01/2025,89156,grain,Sesmum-Black,કાળા તલ ,315,4200,5740
31/01/2025,89157,grain,Garlic,લસણ,750,1050,1850
31/01/2025,89158,grain,Corriander,ધાણા,90,1250,1560
31/01/2025,89159,grain,Dhani,ધાણી,15,1300,1701
31/01/2025,89160,grain,Variyali,વરીયાળી,200,1100,1650
31/01/2025,89161,grain,Cummin,જીરૂ,750,3910,4184
31/01/2025,89162,grain,Mustard,રાય,100,1100,1324
31/01/2025,89163,grain,Fenugreek,મેથી,100,950,1090
31/01/2025,89164,grain,Mustard seed,રાયડો,25,980,1060
31/01/2025,89165,grain,Guvar Bee,ગુવારનું બી,70,900,1032
01/02/2025,89201,grain,Cotton B.T.,કપાસ બી.ટી.,1850,1300,1475
01/02/2025,89202,grain,Wheat Lokvan,ઘઉં લોકવન,225,589,616
01/02/2025,89203,grain,Wheat Tukda,ઘઉં ટુકડા,525,605,646
01/02/2025,89204,grain,Jowar White,જુવાર સફેદ,150,870,1091
01/02/2025,89205,grain,Jowar Red,જુવાર લાલ,10,1000,1200
01/02/2025,89206,grain,Bajri,બાજરી,20,350,490
01/02/2025,89207,grain,Tuver,તુવેર,1300,1300,1515
01/02/2025,89208,grain,Gram Yellow,ચણા પીળા,700,980,1150
01/02/2025,89209,grain,Gram White,ચણા સફેદ,150,1100,1880
01/02/2025,89210,grain,Urad,અડદ,180,1000,1615
01/02/2025,89211,grain,Mung,મગ,195,1300,1768
01/02/2025,89212,grain,Val Deshi,વાલ દેશી,160,1000,1240
01/02/2025,89213,grain,Choli,ચોળી,9,1500,2310
01/02/2025,89214,grain,Math,મઠ,150,930,1280
01/02/2025,89215,grain,Kulthi,કળથી,62,840,956
01/02/2025,89216,grain,Groundnut Big,મગફળી જાડી,4500,920,1108
01/02/2025,89217,grain,Groundnut Small,મગફળી જીણી,6600,950,1210
01/02/2025,89218,grain,Seasmum,તલી ,500,1900,2260
01/02/2025,89219,grain,Castor seed,એરંડા,150,1190,1213
01/02/2025,89220,grain,Thymol,અજમો,5,1600,2300
01/02/2025,89221,grain,Soyabin,સોયાબીન,500,770,805
01/02/2025,89222,grain,Groundnut-Fada,સીંગફાડા,700,1000,1260
01/02/2025,89223,grain,Sesmum-Black,કાળા તલ ,90,3700,5656
01/02/2025,89224,grain,Garlic,લસણ,750,850,1650
01/02/2025,89225,grain,Corriander,ધાણા,100,1301,1550
01/02/2025,89226,grain,Dhani,ધાણી,80,1350,1717
01/02/2025,89227,grain,Variyali,વરીયાળી,125,1150,1420
01/02/2025,89228,grain,Cummin,જીરૂ,1140,3500,4009
01/02/2025,89229,grain,Mustard,રાય,100,1150,1313
01/02/2025,89230,grain,Fenugreek,મેથી,110,920,1124
01/02/2025,89231,grain,Mustard seed,રાયડો,50,800,1070
01/02/2025,89232,grain,Guvar Bee,ગુવારનું બી,80,990,1000
03/02/2025,89268,grain,Cotton B.T.,કપાસ બી.ટી.,2051,1311,1480
03/02/2025,89269,grain,Wheat Lokvan,ઘઉં લોકવન,60,570,620
03/02/2025,89270,grain,Wheat Tukda,ઘઉં ટુકડા,350,601,639
03/02/2025,89271,grain,Jowar White,જુવાર સફેદ,110,800,1050
03/02/2025,89272,grain,Jowar Red,જુવાર લાલ,15,950,1100
03/02/2025,89273,grain,Jowar Yellow,જુવાર પીળી ,35,400,545
03/02/2025,89274,grain,Bajri,બાજરી,12,430,458
03/02/2025,89275,grain,Tuver,તુવેર,3000,1200,1498
03/02/2025,89276,grain,Gram Yellow,ચણા પીળા,575,985,1155
03/02/2025,89277,grain,Gram White,ચણા સફેદ,110,1200,1900
03/02/2025,89278,grain,Urad,અડદ,160,1000,1589
03/02/2025,89279,grain,Mung,મગ,225,1200,1775
03/02/2025,89280,grain,Val Deshi,વાલ દેશી,140,800,1140
03/02/2025,89281,grain,Choli,ચોળી,60,1300,2526
03/02/2025,89282,grain,Math,મઠ,200,755,1199
03/02/2025,89283,grain,Peas,વટાણા,14,3475,3475
03/02/2025,89284,grain,Kulthi,કળથી,45,850,1026
03/02/2025,89285,grain,Groundnut Big,મગફળી જાડી,0,920,1100
03/02/2025,89286,grain,Groundnut Small,મગફળી જીણી,0,950,1200
03/02/2025,89287,grain,Linseed,અળશી,5,1018,1018
03/02/2025,89288,grain,Seasmum,તલી ,480,1950,2102
03/02/2025,89289,grain,Sunflower,સુરજમુખી,30,513,513
03/02/2025,89290,grain,Castor seed,એરંડા,225,1100,1225
03/02/2025,89291,grain,Thymol,અજમો,10,1400,1600
03/02/2025,89292,grain,Dil Seed,સુવા,5,1009,1025
03/02/2025,89293,grain,Soyabin,સોયાબીન,250,770,803
03/02/2025,89294,grain,Groundnut-Fada,સીંગફાડા,840,1025,1255
03/02/2025,89295,grain,Sesmum-Black,કાળા તલ ,85,3580,5800
03/02/2025,89296,grain,Garlic,લસણ,450,850,1610
03/02/2025,89297,grain,Corriander,ધાણા,140,1250,1480
03/02/2025,89298,grain,Chillies,મરચા સુકા ,400,1100,2600
03/02/2025,89299,grain,Dhani,ધાણી,100,1200,1416
03/02/2025,89300,grain,Variyali,વરીયાળી,80,1130,1530
03/02/2025,89301,grain,Cummin,જીરૂ,540,3400,4000
03/02/2025,89302,grain,Mustard,રાય,110,1100,1325
03/02/2025,89303,grain,Fenugreek,મેથી,140,880,1100
03/02/2025,89304,grain,Mustard seed,રાયડો,80,870,1111
03/02/2025,89305,grain,Rajkoo Bee,રજકાનું બી ,3,3600,4140
03/02/2025,89306,grain,Guvar Bee,ગુવારનું બી,70,996,996
04/02/2025,89343,grain,Cotton B.T.,કપાસ બી.ટી.,1850,1305,1484
04/02/2025,89344,grain,Wheat Lokvan,ઘઉં લોકવન,110,575,622
04/02/2025,89345,grain,Wheat Tukda,ઘઉં ટુકડા,560,59,656
04/02/2025,89346,grain,Jowar White,જુવાર સફેદ,160,830,1000
04/02/2025,89347,grain,Jowar Red,જુવાર લાલ,20,700,1000
04/02/2025,89348,grain,Jowar Yellow,જુવાર પીળી ,5,400,500
04/02/2025,89349,grain,Bajri,બાજરી,2,450,450
04/02/2025,89350,grain,Tuver,તુવેર,1300,1200,1490
04/02/2025,89351,grain,Gram Yellow,ચણા પીળા,200,950,1135
04/02/2025,89352,grain,Gram White,ચણા સફેદ,120,1400,2140
04/02/2025,89353,grain,Urad,અડદ,90,1100,1595
04/02/2025,89354,grain,Mung,મગ,350,1034,1778
04/02/2025,89355,grain,Val Deshi,વાલ દેશી,180,750,1100
04/02/2025,89356,grain,Choli,ચોળી,30,1600,2700
04/02/2025,89357,grain,Math,મઠ,100,711,1281
04/02/2025,89358,grain,Kulthi,કળથી,18,750,850
04/02/2025,89359,grain,Groundnut Big,મગફળી જાડી,0,920,1100
04/02/2025,89360,grain,Groundnut Small,મગફળી જીણી,0,950,1220
04/02/2025,89361,grain,Seasmum,તલી ,400,1800,2099
04/02/2025,89362,grain,Castor seed,એરંડા,200,1100,1223
04/02/2025,89363,grain,Thymol,અજમો,30,1851,2400
04/02/2025,89364,grain,Soyabin,સોયાબીન,400,770,804
04/02/2025,89365,grain,Groundnut-Fada,સીંગફાડા,700,1025,1262
04/02/2025,89366,grain,Sesmum-Black,કાળા તલ ,55,3800,5140
04/02/2025,89367,grain,Garlic,લસણ,380,950,1600
04/02/2025,89368,grain,Corriander,ધાણા,150,1220,1540
04/02/2025,89369,grain,Chillies,મરચા સુકા ,600,800,2200
04/02/2025,89370,grain,Dhani,ધાણી,100,1260,1575
04/02/2025,89371,grain,Variyali,વરીયાળી,45,1211,1300
04/02/2025,89372,grain,Cummin,જીરૂ,300,3425,4000
04/02/2025,89373,grain,Mustard,રાય,30,1000,1290
04/02/2025,89374,grain,Fenugreek,મેથી,10,1000,1270
04/02/2025,89375,grain,Mustard seed,રાયડો,5,850,1080
04/02/2025,89376,grain,Rajkoo Bee,રજકાનું બી ,3,3500,3600
04/02/2025,89377,grain,Guvar Bee,ગુવારનું બી,50,950,1000
05/02/2025,89414,grain,Cotton B.T.,કપાસ બી.ટી.,2300,1305,1490
05/02/2025,89415,grain,Wheat Lokvan,ઘઉં લોકવન,100,590,610
05/02/2025,89416,grain,Wheat Tukda,ઘઉં ટુકડા,600,590,660
05/02/2025,89417,grain,Jowar White,જુવાર સફેદ,175,850,1036
05/02/2025,89418,grain,Jowar Red,જુવાર લાલ,15,750,999
05/02/2025,89419,grain,Jowar Yellow,જુવાર પીળી ,40,400,500
05/02/2025,89420,grain,Tuver,તુવેર,1280,1190,1514
05/02/2025,89421,grain,Gram Yellow,ચણા પીળા,700,981,1140
05/02/2025,89422,grain,Gram White,ચણા સફેદ,150,1450,2150
05/02/2025,89423,grain,Urad,અડદ,85,1105,1621
05/02/2025,89424,grain,Mung,મગ,250,1000,1779
05/02/2025,89425,grain,Val Deshi,વાલ દેશી,80,900,1125
05/02/2025,89426,grain,Choli,ચોળી,10,1500,2525
05/02/2025,89427,grain,Math,મઠ,60,550,1251
05/02/2025,89428,grain,Kulthi,કળથી,25,775,890
05/02/2025,89429,grain,Groundnut Seed,સીંગદાણા,100,1263,1263
05/02/2025,89430,grain,Groundnut Big,મગફળી જાડી,3700,910,1100
05/02/2025,89431,grain,Groundnut Small,મગફળી જીણી,6000,970,1240
05/02/2025,89432,grain,Seasmum,તલી ,500,1890,2076
05/02/2025,89433,grain,Castor seed,એરંડા,250,900,1235
05/02/2025,89434,grain,Thymol,અજમો,20,1151,1890
05/02/2025,89435,grain,Dil Seed,સુવા,10,975,1125
05/02/2025,89436,grain,Soyabin,સોયાબીન,350,770,804
05/02/2025,89437,grain,Groundnut-Fada,સીંગફાડા,560,1000,1252
05/02/2025,89438,grain,Sesmum-Black,કાળા તલ ,120,3500,4800
05/02/2025,89439,grain,Garlic,લસણ,250,1100,1900
05/02/2025,89440,grain,Corriander,ધાણા,150,1220,1525
05/02/2025,89441,grain,Chillies,મરચા સુકા ,400,800,2200
05/02/2025,89442,grain,Dhani,ધાણી,100,1290,1737
05/02/2025,89443,grain,Variyali,વરીયાળી,50,1050,1323
05/02/2025,89444,grain,Cummin,જીરૂ,480,3425,4025
05/02/2025,89445,grain,Mustard,રાય,50,1040,1260
05/02/2025,89446,grain,Fenugreek,મેથી,110,840,1080
05/02/2025,89447,grain,Isabgul,ઇસબગુલ,3,1551,1551
05/02/2025,89448,grain,Mustard seed,રાયડો,60,950,1080
05/02/2025,89449,grain,Rajkoo Bee,રજકાનું બી ,10,3500,4500
05/02/2025,89450,grain,Guvar Bee,ગુવારનું બી,50,940,980
08/02/2025,89487,grain,Cotton B.T.,કપાસ બી.ટી.,1521,1321,1500
08/02/2025,89488,grain,Wheat Lokvan,ઘઉં લોકવન,125,580,625
08/02/2025,89489,grain,Wheat Tukda,ઘઉં ટુકડા,250,600,665
08/02/2025,89490,grain,Jowar White,જુવાર સફેદ,175,800,986
08/02/2025,89491,grain,Jowar Red,જુવાર લાલ,10,900,1000
08/02/2025,89492,grain,Tuver,તુવેર,975,1200,1503
08/02/2025,89493,grain,Gram Yellow,ચણા પીળા,200,950,1150
08/02/2025,89494,grain,Gram White,ચણા સફેદ,150,1000,2050
08/02/2025,89495,grain,Urad,અડદ,65,1200,1594
08/02/2025,89496,grain,Mung,મગ,190,1170,1649
08/02/2025,89497,grain,Val Deshi,વાલ દેશી,130,950,1119
08/02/2025,89498,grain,Choli,ચોળી,30,1600,2110
08/02/2025,89499,grain,Math,મઠ,50,690,732
08/02/2025,89500,grain,Kulthi,કળથી,13,775,835
08/02/2025,89501,grain,Groundnut Seed,સીંગદાણા,2,1275,1350
08/02/2025,89502,grain,Groundnut Big,મગફળી જાડી,0,920,1103
08/02/2025,89503,grain,Groundnut Small,મગફળી જીણી,0,950,1200
08/02/2025,89504,grain,Seasmum,તલી ,150,1800,2060
08/02/2025,89505,grain,Castor seed,એરંડા,200,1135,1236
08/02/2025,89506,grain,Thymol,અજમો,10,2200,2323
08/02/2025,89507,grain,Dil Seed,સુવા,2,1252,1252
08/02/2025,89508,grain,Soyabin,સોયાબીન,350,760,801
08/02/2025,89509,grain,Groundnut-Fada,સીંગફાડા,360,1050,1300
08/02/2025,89510,grain,Sesmum-Black,કાળા તલ ,70,3600,5290
08/02/2025,89511,grain,Garlic,લસણ,750,1000,1900
08/02/2025,89512,grain,Corriander,ધાણા,220,1230,1590
08/02/2025,89513,grain,Chillies,મરચા સુકા ,260,800,2350
08/02/2025,89514,grain,Dhani,ધાણી,100,1280,1711
08/02/2025,89515,grain,Variyali,વરીયાળી,40,1100,1295
08/02/2025,89516,grain,Cummin,જીરૂ,840,3400,3825
08/02/2025,89517,grain,Mustard,રાય,80,1080,1244
08/02/2025,89518,grain,Fenugreek,મેથી,75,800,1025
08/02/2025,89519,grain,Asario,અશેરીયો,10,1451,1600
08/02/2025,89520,grain,Mustard seed,રાયડો,50,890,1070
08/02/2025,89521,grain,Rajkoo Bee,રજકાનું બી ,1,3000,3500
08/02/2025,89522,grain,Guvar Bee,ગુવારનું બી,50,950,975
10/02/2025,89559,grain,Cotton B.T.,કપાસ બી.ટી.,1611,1310,1505
10/02/2025,89560,grain,Wheat Lokvan,ઘઉં લોકવન,50,592,630
10/02/2025,89561,grain,Wheat Tukda,ઘઉં ટુકડા,550,600,661
10/02/2025,89562,grain,Jowar White,જુવાર સફેદ,200,830,1017
10/02/2025,89563,grain,Jowar Red,જુવાર લાલ,5,1060,1150
10/02/2025,89564,grain,Jowar Yellow,જુવાર પીળી ,50,430,500
10/02/2025,89565,grain,Bajri,બાજરી,30,400,490
10/02/2025,89566,grain,Tuver,તુવેર,2000,1275,1531
10/02/2025,89567,grain,Gram Yellow,ચણા પીળા,800,950,1151
10/02/2025,89568,grain,Gram Deshi,ચણા દેશી,200,1200,2000
10/02/2025,89569,grain,Urad,અડદ,100,1250,1601
10/02/2025,89570,grain,Mung,મગ,140,1150,1775
10/02/2025,89571,grain,Val Deshi,વાલ દેશી,150,820,1140
10/02/2025,89572,grain,Math,મઠ,50,400,900
10/02/2025,89573,grain,Kulthi,કળથી,35,750,875
10/02/2025,89574,grain,Groundnut Big,મગફળી જાડી,5000,940,1117
10/02/2025,89575,grain,Groundnut Small,મગફળી જીણી,8500,960,1200
10/02/2025,89576,grain,Linseed,અળશી,5,1050,1050
10/02/2025,89577,grain,Seasmum,તલી ,320,1800,1975
10/02/2025,89578,grain,Castor seed,એરંડા,300,1170,1246
10/02/2025,89579,grain,Thymol,અજમો,10,1225,2000
10/02/2025,89580,grain,Dil Seed,સુવા,2,950,950
10/02/2025,89581,grain,Soyabin,સોયાબીન,600,775,801
10/02/2025,89582,grain,Groundnut-Fada,સીંગફાડા,840,1060,1300
10/02/2025,89583,grain,Sesmum-Black,કાળા તલ ,130,3500,5400
10/02/2025,89584,grain,Garlic,લસણ,630,1010,1750
10/02/2025,89585,grain,Corriander,ધાણા,190,1230,1540
10/02/2025,89586,grain,Chillies,મરચા સુકા ,600,900,2300
10/02/2025,89587,grain,Dhani,ધાણી,130,1310,2122
10/02/2025,89588,grain,Variyali,વરીયાળી,30,1050,1430
10/02/2025,89589,grain,Cummin,જીરૂ,600,3400,3730
10/02/2025,89590,grain,Mustard,રાય,150,1040,1348
10/02/2025,89591,grain,Fenugreek,મેથી,50,850,950
10/02/2025,89592,grain,Mustard seed,રાયડો,150,980,1111
10/02/2025,89593,grain,Guvar Bee,ગુવારનું બી,5,900,960
10/02/2025,89594,grain,Gram White,ચણા સફેદ,200,1200,2000
11/02/2025,89631,grain,Cotton B.T.,કપાસ બી.ટી.,2650,1301,1490
11/02/2025,89632,grain,Wheat Lokvan,ઘઉં લોકવન,75,596,632
11/02/2025,89633,grain,Wheat Tukda,ઘઉં ટુકડા,450,601,680
11/02/2025,89634,grain,Jowar White,જુવાર સફેદ,160,800,984
11/02/2025,89635,grain,Tuver,તુવેર,1750,1225,1525
11/02/2025,89636,grain,Gram Yellow,ચણા પીળા,425,951,1149
11/02/2025,89637,grain,Gram White,ચણા સફેદ,100,1205,2025
11/02/2025,89638,grain,Urad,અડદ,70,1200,1606
11/02/2025,89639,grain,Mung,મગ,150,1200,1696
11/02/2025,89640,grain,Val Deshi,વાલ દેશી,70,721,1061
11/02/2025,89641,grain,Math,મઠ,30,600,870
11/02/2025,89642,grain,Kulthi,કળથી,36,650,860
11/02/2025,89643,grain,Groundnut Seed,સીંગદાણા,10,1300,1380
11/02/2025,89644,grain,Groundnut Big,મગફળી જાડી,0,920,1123
11/02/2025,89645,grain,Groundnut Small,મગફળી જીણી,0,940,1220
11/02/2025,89646,grain,Seasmum,તલી ,180,1700,2030
11/02/2025,89647,grain,Castor seed,એરંડા,120,1195,1235
11/02/2025,89648,grain,Thymol,અજમો,20,2250,2600
11/02/2025,89649,grain,Soyabin,સોયાબીન,300,740,791
11/02/2025,89650,grain,Groundnut-Fada,સીંગફાડા,700,1060,1311
11/02/2025,89651,grain,Sesmum-Black,કાળા તલ ,60,3600,5200
11/02/2025,89652,grain,Garlic,લસણ,520,1020,1750
11/02/2025,89653,grain,Corriander,ધાણા,160,1230,1580
11/02/2025,89654,grain,Chillies,મરચા સુકા ,700,800,2200
11/02/2025,89655,grain,Dhani,ધાણી,100,1280,1600
11/02/2025,89656,grain,Variyali,વરીયાળી,20,900,1100
11/02/2025,89657,grain,Cummin,જીરૂ,540,3420,3810
11/02/2025,89658,grain,Mustard,રાય,175,1040,1360
11/02/2025,89659,grain,Fenugreek,મેથી,25,720,920
11/02/2025,89660,grain,Mustard seed,રાયડો,100,940,1070
11/02/2025,89661,grain,Guvar Bee,ગુવારનું બી,15,960,960
12/02/2025,89698,grain,Cotton B.T.,કપાસ બી.ટી.,3050,1311,1500
12/02/2025,89699,grain,Wheat Lokvan,ઘઉં લોકવન,40,594,631
12/02/2025,89700,grain,Wheat Tukda,ઘઉં ટુકડા,350,600,696
12/02/2025,89701,grain,Jowar White,જુવાર સફેદ,140,840,991
12/02/2025,89702,grain,Jowar Red,જુવાર લાલ,10,900,1100
12/02/2025,89703,grain,Jowar Yellow,જુવાર પીળી ,20,400,500
12/02/2025,89704,grain,Bajri,બાજરી,15,350,490
12/02/2025,89705,grain,Tuver,તુવેર,1800,1150,1522
12/02/2025,89706,grain,Gram Yellow,ચણા પીળા,400,950,1145
12/02/2025,89707,grain,Gram White,ચણા સફેદ,50,1200,2000
12/02/2025,89708,grain,Urad,અડદ,65,1280,1590
12/02/2025,89709,grain,Mung,મગ,160,1200,1740
12/02/2025,89710,grain,Val Deshi,વાલ દેશી,160,900,1164
12/02/2025,89711,grain,Choli,ચોળી,25,2150,2686
12/02/2025,89712,grain,Math,મઠ,35,600,950
12/02/2025,89713,grain,Peas,વટાણા,225,1000,2175
12/02/2025,89714,grain,Kulthi,કળથી,22,775,875
12/02/2025,89715,grain,Groundnut Big,મગફળી જાડી,0,920,1127
12/02/2025,89716,grain,Groundnut Small,મગફળી જીણી,0,940,1230
12/02/2025,89717,grain,Seasmum,તલી ,150,1890,2060
12/02/2025,89718,grain,Castor seed,એરંડા,150,1125,1226
