date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate,month,year,avg_rate
2025-05-31,95550,grain,Guvar Bee,ગુવારનું બી,0.0032608695652173916,940,1000,5,2025,0.08465011286681716
2025-06-02,95583,grain,Cotton B.T.,કપાસ બી.ટી.,0.013043478260869566,1300,1568,6,2025,0.12829194883370953
2025-06-02,95584,grain,Wheat Lokvan,ઘઉં લોકવન,0.004347826086956522,490,520,6,2025,0.04091422121896163
2025-06-02,95585,grain,Wheat Tukda,ઘઉં ટુકડા,0.026086956521739132,495,568,6,2025,0.043406696764484574
2025-06-02,95586,grain,Jowar White,જુવાર સફેદ,0.026086956521739132,750,820,6,2025,0.06724981188863807
2025-06-02,95587,grain,Jowar Red,જુવાર લાલ,0.0010869565217391304,650,920,6,2025,0.06724981188863807
2025-06-02,95588,grain,Jowar Yellow,જુવાર પીળી ,0.00032608695652173916,400,480,6,2025,0.03480060195635817
2025-06-02,95589,grain,Bajri,બાજરી,0.0016304347826086958,360,475,6,2025,0.032684349134687735
2025-06-02,95590,grain,Tuver,તુવેર,0.02282608695652174,1190,1318,6,2025,0.11136192626034612
2025-06-02,95591,grain,Gram Yellow,ચણા પીળા,0.015217391304347827,950,1090,6,2025,0.08935289691497367
2025-06-02,95592,grain,Gram White,ચણા સફેદ,0.01956521739130435,1100,1900,6,2025,0.13449962377727612
2025-06-02,95593,grain,Urad,અડદ,0.00923913043478261,1260,1510,6,2025,0.12368322046651618
2025-06-02,95594,grain,Mung,મગ,0.0,1100,1730,6,2025,0.12650489089541006
2025-06-02,95595,grain,Val Deshi,વાલ દેશી,0.0032608695652173916,850,1160,6,2025,0.08794206170052671
2025-06-02,95596,grain,Val Papdi,વાલ પાપડી,0.00015217391304347827,800,1800,6,2025,0.11568848758465011
2025-06-02,95597,grain,Choli,ચોળી,0.0,1300,1650,6,2025,0.13214823175319787
2025-06-02,95598,grain,Peas,વટાણા,0.0008695652173913044,1100,1700,6,2025,0.1250940556809631
2025-06-02,95599,grain,Kulthi,કળથી,0.00026086956521739134,650,850,6,2025,0.06395786305492851
2025-06-02,95600,grain,Rajma,રાજમા,0.0005434782608695652,1610,2110,6,2025,0.168359668924003
2025-06-02,95601,grain,Groundnut Big,મગફળી જાડી,0.0,950,1240,6,2025,0.09640707298720842
2025-06-02,95602,grain,Groundnut Small,મગફળી જીણી,0.0,1000,1540,6,2025,0.11286681715575621
2025-06-02,95603,grain,Seasmum,તલી ,0.0,1600,2080,6,2025,0.1664785553047404
2025-06-02,95604,grain,Castor seed,એરંડા,0.011108695652173914,1111,1232,6,2025,0.10360233258088788
2025-06-02,95605,grain,Thymol,અજમો,0.0006521739130434783,920,1375,6,2025,0.10134499623777275
2025-06-02,95606,grain,Dil Seed,સુવા,0.00010869565217391305,1000,1500,6,2025,0.1109857035364936
2025-06-02,95607,grain,Soyabin,સોયાબીન,0.005869565217391305,752,795,6,2025,0.06616817155756208
2025-06-02,95608,grain,Groundnut-Fada,સીંગફાડા,0.0,1050,1310,6,2025,0.1044018058690745
2025-06-02,95609,grain,Sesmum-Black,કાળા તલ ,0.035108695652173914,2540,3285,6,2025,0.26735327313769747
2025-06-02,95610,grain,Garlic,લસણ,0.009782608695652175,850,1600,6,2025,0.10863431151241534
2025-06-02,95611,grain,Corriander,ધાણા,0.007608695652173913,1150,1400,6,2025,0.11333709556057185
2025-06-02,95612,grain,Chillies,મરચા સુકા ,0.002173913043478261,400,1600,6,2025,0.08747178329571106
2025-06-02,95613,grain,Dhani,ધાણી,0.006521739130434783,1200,1480,6,2025,0.1194507148231753
2025-06-02,95614,grain,Variyali,વરીયાળી,0.0010869565217391304,1050,1436,6,2025,0.11032731376975169
2025-06-02,95615,grain,Cummin,જીરૂ,0.01956521739130435,3651,4000,6,2025,0.35322610985703534
2025-06-02,95616,grain,Mustard,રાય,0.005434782608695653,1050,1320,6,2025,0.10487208427389014
2025-06-02,95617,grain,Fenugreek,મેથી,0.0,800,1180,6,2025,0.08653122648607976
2025-06-02,95618,grain,Isabgul,ઇસબગુલ,0.00017391304347826088,1100,1931,6,2025,0.13595748683220465
2025-06-02,95619,grain,kalonji,કલોંજી,0.0017391304347826088,3300,4160,6,2025,0.3442437923250564
2025-06-02,95620,grain,Mustard seed,રાયડો,0.008695652173913044,1000,1155,6,2025,0.09476109857035364
2025-06-02,95621,grain,Rajkoo Bee,રજકાનું બી ,0.002173913043478261,4600,5801,6,2025,0.4825526711813393
2025-06-03,95655,grain,Cotton B.T.,કપાસ બી.ટી.,0.010869565217391306,1300,1564,6,2025,0.12810383747178328
2025-06-03,95656,grain,Wheat Lokvan,ઘઉં લોકવન,0.004782608695652175,491,515,6,2025,0.04072610985703536
2025-06-03,95657,grain,Wheat Tukda,ઘઉં ટુકડા,0.031086956521739133,494,558,6,2025,0.04288939051918736
2025-06-03,95658,grain,Jowar White,જુવાર સફેદ,0.007608695652173913,600,860,6,2025,0.06207674943566591
2025-06-03,95659,grain,Jowar Red,જુવાર લાલ,0.0002173913043478261,700,900,6,2025,0.06866064710308502
2025-06-03,95660,grain,Jowar Yellow,જુવાર પીળી ,0.0002173913043478261,400,480,6,2025,0.03480060195635817
2025-06-03,95661,grain,Bajri,બાજરી,0.0015217391304347828,350,470,6,2025,0.031978931527464255
2025-06-03,95662,grain,Tuver,તુવેર,0.02065217391304348,1180,1295,6,2025,0.10981000752445447
2025-06-03,95663,grain,Gram Yellow,ચણા પીળા,0.013043478260869566,970,1100,6,2025,0.09076373212942061
2025-06-03,95664,grain,Gram White,ચણા સફેદ,0.013043478260869566,1300,1850,6,2025,0.1415537998495109
2025-06-03,95665,grain,Urad,અડદ,0.005434782608695653,1271,1510,6,2025,0.12420052671181338
2025-06-03,95666,grain,Mung,મગ,0.0,1100,1700,6,2025,0.1250940556809631
2025-06-03,95667,grain,Val Deshi,વાલ દેશી,0.0034782608695652175,900,1150,6,2025,0.08982317531978931
2025-06-03,95668,grain,Choli,ચોળી,0.013043478260869566,1150,1475,6,2025,0.11686418359668924
2025-06-03,95669,grain,Peas,વટાણા,0.0010869565217391304,1060,1900,6,2025,0.13261851015801351
2025-06-03,95670,grain,Kulthi,કળથી,0.0005434782608695652,500,825,6,2025,0.055727990970654624
2025-06-03,95671,grain,Rajma,રાજમા,0.0008695652173913044,600,1350,6,2025,0.0851203912716328
2025-06-03,95672,grain,Groundnut Big,મગફળી જાડી,0.0,880,1130,6,2025,0.08794206170052671
2025-06-03,95673,grain,Groundnut Small,મગફળી જીણી,0.0,1000,1535,6,2025,0.11263167795334837
2025-06-03,95674,grain,Linseed,અળશી,0.000391304347826087,1271,1271,6,2025,0.11296087283671934
2025-06-03,95675,grain,Seasmum,તલી ,0.0,1550,2160,6,2025,0.16788939051918733
2025-06-03,95676,grain,Sunflower,સુરજમુખી,0.0017391304347826088,950,1181,6,2025,0.09363243039879608
2025-06-03,95677,grain,Castor seed,એરંડા,0.003695652173913044,1115,1227,6,2025,0.10355530474040632
2025-06-03,95678,grain,Thymol,અજમો,0.0006521739130434783,900,1950,6,2025,0.12744544770504138
2025-06-03,95679,grain,Dil Seed,સુવા,0.00010869565217391305,900,1350,6,2025,0.09922874341610233
2025-06-03,95680,grain,Soyabin,સોયાબીન,0.00782608695652174,780,812,6,2025,0.0682844243792325
2025-06-03,95681,grain,Groundnut-Fada,સીંગફાડા,0.036521739130434785,1050,1305,6,2025,0.10416666666666666
2025-06-03,95682,grain,Sesmum-Black,કાળા તલ ,0.0,2450,3250,6,2025,0.2614747930775019
2025-06-03,95683,grain,Garlic,લસણ,0.007608695652173913,800,1480,6,2025,0.10063957863054929
2025-06-03,95684,grain,Corriander,ધાણા,0.006521739130434783,1240,1430,6,2025,0.11898043641835966
2025-06-03,95685,grain,Chillies,મરચા સુકા ,0.0007608695652173914,400,1605,6,2025,0.08770692249811889
2025-06-03,95686,grain,Dhani,ધાણી,0.004347826086956522,1260,1410,6,2025,0.11898043641835966
2025-06-03,95687,grain,Variyali,વરીયાળી,0.0025,920,1600,6,2025,0.1119262603461249
2025-06-03,95688,grain,Cummin,જીરૂ,0.014347826086956523,3601,4100,6,2025,0.3555775018811136
2025-06-03,95689,grain,Mustard,રાય,0.0027173913043478264,1100,1325,6,2025,0.10745861550037622
2025-06-03,95690,grain,Fenugreek,મેથી,0.08695652173913045,810,1230,6,2025,0.08935289691497367
2025-06-03,95691,grain,Isabgul,ઇસબગુલ,0.0006521739130434783,1250,2050,6,2025,0.14860797592174566
2025-06-03,95692,grain,kalonji,કલોંજી,0.0010869565217391304,3200,4115,6,2025,0.3374247554552295
2025-06-03,95693,grain,Mustard seed,રાયડો,0.004347826086956522,980,1145,6,2025,0.0933502633559067
2025-06-03,95694,grain,Rajkoo Bee,રજકાનું બી ,0.006521739130434783,4500,5800,6,2025,0.4778028592927013
2025-06-03,95695,grain,Guvar Bee,ગુવારનું બી,0.002173913043478261,840,1070,6,2025,0.0832392776523702
2025-06-04,95729,grain,Cotton B.T.,કપાસ બી.ટી.,0.01391304347826087,1250,1572,6,2025,0.12612866817155755
2025-06-04,95730,grain,Wheat Lokvan,ઘઉં લોકવન,0.004565217391304348,490,505,6,2025,0.04020880361173815
2025-06-04,95731,grain,Wheat Tukda,ઘઉં ટુકડા,0.029347826086956522,492,569,6,2025,0.043312641083521446
2025-06-04,95732,grain,Jowar White,જુવાર સફેદ,0.00923913043478261,650,960,6,2025,0.06913092550790068
2025-06-04,95733,grain,Jowar Red,જુવાર લાલ,0.0002173913043478261,650,850,6,2025,0.06395786305492851
2025-06-04,95734,grain,Jowar Yellow,જુવાર પીળી ,0.00032608695652173916,400,500,6,2025,0.03574115876598947
2025-06-04,95735,grain,Bajri,બાજરી,0.0032608695652173916,371,470,6,2025,0.03296651617757713
2025-06-04,95736,grain,Tuver,તુવેર,0.025,1186,1300,6,2025,0.11032731376975169
2025-06-04,95737,grain,Gram Yellow,ચણા પીળા,0.03260869565217391,965,1096,6,2025,0.09034048156508653
2025-06-04,95738,grain,Gram White,ચણા સફેદ,0.02173913043478261,1250,1850,6,2025,0.13920240782543264
2025-06-04,95739,grain,Urad,અડદ,0.014130434782608697,1250,1480,6,2025,0.12180210684725358
2025-06-04,95740,grain,Mung,મગ,0.0,1250,1633,6,2025,0.12899736644093301
2025-06-04,95741,grain,Val Deshi,વાલ દેશી,0.0027173913043478264,700,1135,6,2025,0.07971218961625282
2025-06-04,95742,grain,Val Papdi,વાલ પાપડી,6.521739130434783e-05,800,1750,6,2025,0.11333709556057185
2025-06-04,95743,grain,Choli,ચોળી,0.0,1200,1500,6,2025,0.12039127163280662
2025-06-04,95744,grain,Peas,વટાણા,0.0032608695652173916,1250,1850,6,2025,0.13920240782543264
2025-06-04,95745,grain,Kulthi,કળથી,0.00013043478260869567,650,750,6,2025,0.059255079006772
2025-06-04,95746,grain,Rajma,રાજમા,0.001956521739130435,1050,2250,6,2025,0.14860797592174566
2025-06-04,95747,grain,Groundnut Big,મગફળી જાડી,0.08260869565217392,900,1150,6,2025,0.08982317531978931
2025-06-04,95748,grain,Groundnut Small,મગફળી જીણી,0.08260869565217392,980,1540,6,2025,0.1119262603461249
2025-06-04,95749,grain,Seasmum,તલી ,0.2608695652173913,1450,2050,6,2025,0.15801354401805867
2025-06-04,95750,grain,Sunflower,સુરજમુખી,0.0004347826086956522,1230,1230,6,2025,0.109104589917231
2025-06-04,95751,grain,Castor seed,એરંડા,0.009782608695652175,1110,1232,6,2025,0.10355530474040632
2025-06-04,95752,grain,Thymol,અજમો,0.0010869565217391304,950,1600,6,2025,0.11333709556057185
2025-06-04,95753,grain,Dil Seed,સુવા,0.0002173913043478261,1200,1520,6,2025,0.12133182844243791
2025-06-04,95754,grain,Soyabin,સોયાબીન,0.009347826086956522,780,818,6,2025,0.06856659142212189
2025-06-04,95755,grain,Groundnut-Fada,સીંગફાડા,0.018260869565217393,1010,1315,6,2025,0.10275583145221971
2025-06-04,95756,grain,Sesmum-Black,કાળા તલ ,0.0,2470,3260,6,2025,0.26288562829194884
2025-06-04,95757,grain,Garlic,લસણ,0.009782608695652175,850,1630,6,2025,0.1100451467268623
2025-06-04,95758,grain,Corriander,ધાણા,0.007065217391304349,1170,1420,6,2025,0.11521820917983445
2025-06-04,95759,grain,Chillies,મરચા સુકા ,0.0010869565217391304,530,1600,6,2025,0.09358540255831452
2025-06-04,95760,grain,Dhani,ધાણી,0.005434782608695653,1220,1535,6,2025,0.1229778028592927
2025-06-04,95761,grain,Variyali,વરીયાળી,0.002282608695652174,1050,1800,6,2025,0.12744544770504138
2025-06-04,95762,grain,Cummin,જીરૂ,0.020108695652173915,3450,3880,6,2025,0.33813017306245297
2025-06-04,95763,grain,Mustard,રાય,0.0032608695652173916,1140,1380,6,2025,0.1119262603461249
2025-06-04,95764,grain,Fenugreek,મેથી,0.0,790,1140,6,2025,0.0841798344620015
2025-06-04,95765,grain,Isabgul,ઇસબગુલ,0.00010869565217391305,1200,1500,6,2025,0.12039127163280662
2025-06-04,95766,grain,kalonji,કલોંજી,0.0010869565217391304,3200,4170,6,2025,0.34001128668171554
2025-06-04,95767,grain,Mustard seed,રાયડો,0.004347826086956522,1020,1155,6,2025,0.09570165537998494
2025-06-04,95768,grain,Rajkoo Bee,રજકાનું બી ,0.006521739130434783,4300,5600,6,2025,0.4589917231000752
2025-06-04,95769,grain,Guvar Bee,ગુવારનું બી,0.0015217391304347828,850,1007,6,2025,0.08074680210684725
2025-06-05,95802,grain,Cotton B.T.,કપાસ બી.ટી.,0.01847826086956522,1240,1559,6,2025,0.12504702784048155
2025-06-05,95803,grain,Wheat Lokvan,ઘઉં લોકવન,0.006086956521739131,493,523,6,2025,0.041196388261851014
2025-06-05,95804,grain,Wheat Tukda,ઘઉં ટુકડા,0.03565217391304348,490,550,6,2025,0.04232505643340858
2025-06-05,95805,grain,Jowar White,જુવાર સફેદ,0.014130434782608697,650,940,6,2025,0.06819036869826937
2025-06-05,95806,grain,Jowar Red,જુવાર લાલ,0.0007608695652173914,770,900,6,2025,0.07195259593679458
2025-06-05,95807,grain,Jowar Yellow,જુવાર પીળી ,0.0014130434782608696,350,500,6,2025,0.03338976674191121
2025-06-05,95808,grain,Bajri,બાજરી,0.0023913043478260873,380,472,6,2025,0.03348382242287434
2025-06-05,95809,grain,Tuver,તુવેર,0.03260869565217391,1190,1305,6,2025,0.11075056433408577
2025-06-05,95810,grain,Gram Yellow,ચણા પીળા,0.013043478260869566,970,1094,6,2025,0.09048156508653123
2025-06-05,95811,grain,Gram White,ચણા સફેદ,0.013043478260869566,1200,1900,6,2025,0.13920240782543264
2025-06-05,95812,grain,Urad,અડદ,0.01847826086956522,1261,1500,6,2025,0.12325996990218209
2025-06-05,95813,grain,Mung,મગ,0.0,1400,1720,6,2025,0.14014296463506393
2025-06-05,95814,grain,Val Deshi,વાલ દેશી,0.001565217391304348,405,1049,6,2025,0.06179458239277652
2025-06-05,95815,grain,Choli,ચોળી,0.006521739130434783,1300,1550,6,2025,0.12744544770504138
2025-06-05,95816,grain,Peas,વટાણા,0.0009130434782608696,1340,2110,6,2025,0.15566215199398042
2025-06-05,95817,grain,Rajma,રાજમા,0.0006521739130434783,800,1440,6,2025,0.09875846501128668
2025-06-05,95818,grain,Groundnut Big,મગફળી જાડી,0.0,900,1170,6,2025,0.09076373212942061
2025-06-05,95819,grain,Groundnut Small,મગફળી જીણી,0.0,950,1555,6,2025,0.11122084273890143
2025-06-05,95820,grain,Seasmum,તલી ,0.0,1400,2000,6,2025,0.15331075996990215
2025-06-05,95821,grain,Sunflower,સુરજમુખી,0.0002173913043478261,1230,1230,6,2025,0.109104589917231
2025-06-05,95822,grain,Castor seed,એરંડા,0.006521739130434783,1105,1238,6,2025,0.10360233258088788
2025-06-05,95823,grain,Thymol,અજમો,0.0004347826086956522,1080,1700,6,2025,0.12415349887133183
2025-06-05,95824,grain,Dil Seed,સુવા,0.0002173913043478261,1200,1520,6,2025,0.12133182844243791
2025-06-05,95825,grain,Soyabin,સોયાબીન,0.006521739130434783,750,822,6,2025,0.0673438675696012
2025-06-05,95826,grain,Groundnut-Fada,સીંગફાડા,0.017391304347826087,1050,1315,6,2025,0.10463694507148232
2025-06-05,95827,grain,Sesmum-Black,કાળા તલ ,0.04086956521739131,2100,3100,6,2025,0.23796087283671932
2025-06-05,95828,grain,Garlic,લસણ,0.01956521739130435,700,1400,6,2025,0.09217456734386757
2025-06-05,95829,grain,Corriander,ધાણા,0.009130434782608696,1180,1411,6,2025,0.11526523702031602
2025-06-05,95830,grain,Chillies,મરચા સુકા ,0.0017391304347826088,300,1000,6,2025,0.0545522949586155
2025-06-05,95831,grain,Dhani,ધાણી,0.0026086956521739132,1200,1544,6,2025,0.12246049661399548
2025-06-05,95832,grain,Variyali,વરીયાળી,0.002173913043478261,1250,1500,6,2025,0.12274266365688487
2025-06-05,95833,grain,Cummin,જીરૂ,0.009152173913043479,3400,3875,6,2025,0.33554364183596685
2025-06-05,95834,grain,Mustard,રાય,0.0034782608695652175,1100,1360,6,2025,0.109104589917231
2025-06-05,95835,grain,Fenugreek,મેથી,0.052173913043478265,780,1170,6,2025,0.0851203912716328
2025-06-05,95836,grain,Isabgul,ઇસબગુલ,0.00010869565217391305,1200,1500,6,2025,0.12039127163280662
2025-06-05,95837,grain,kalonji,કલોંજી,0.0016304347826086958,2800,4048,6,2025,0.31546275395033857
2025-06-05,95838,grain,Mustard seed,રાયડો,0.006521739130434783,1050,1155,6,2025,0.0971124905944319
2025-06-05,95839,grain,Rajkoo Bee,રજકાનું બી ,0.002173913043478261,4400,5600,6,2025,0.46369450714823174
2025-06-05,95840,grain,Guvar Bee,ગુવારનું બી,0.002173913043478261,940,1016,6,2025,0.08540255831452219
2025-06-07,95872,grain,Cotton B.T.,કપાસ બી.ટી.,0.008695652173913044,1250,1565,6,2025,0.12579947328818658
2025-06-07,95873,grain,Wheat Lokvan,ઘઉં લોકવન,0.004782608695652175,490,518,6,2025,0.04082016553799849
2025-06-07,95874,grain,Wheat Tukda,ઘઉં ટુકડા,0.03217391304347826,492,545,6,2025,0.04218397291196388
2025-06-07,95875,grain,Jowar White,જુવાર સફેદ,0.005652173913043478,650,880,6,2025,0.06536869826937547
2025-06-07,95876,grain,Jowar Yellow,જુવાર પીળી ,0.0008695652173913044,350,500,6,2025,0.03338976674191121
2025-06-07,95877,grain,Bajri,બાજરી,0.0025,390,466,6,2025,0.0336719337848006
2025-06-07,95878,grain,Tuver,તુવેર,0.0,1140,1258,6,2025,0.10618886380737397
2025-06-07,95879,grain,Gram Yellow,ચણા પીળા,0.021304347826086957,950,1100,6,2025,0.08982317531978931
2025-06-07,95880,grain,Gram White,ચણા સફેદ,0.020869565217391306,1200,1920,6,2025,0.14014296463506393
2025-06-07,95881,grain,Urad,અડદ,0.009782608695652175,1250,1484,6,2025,0.12199021820917984
2025-06-07,95882,grain,Mung,મગ,0.20869565217391306,1310,1603,6,2025,0.13040820165537997
2025-06-07,95883,grain,Val Deshi,વાલ દેશી,0.0026086956521739132,500,1100,6,2025,0.06866064710308502
2025-06-07,95884,grain,Choli,ચોળી,0.0,1100,1600,6,2025,0.12039127163280662
2025-06-07,95885,grain,Peas,વટાણા,0.0026086956521739132,1000,2133,6,2025,0.14075432656132428
2025-06-07,95886,grain,Rajma,રાજમા,0.0014782608695652175,1300,2105,6,2025,0.15354589917230999
2025-06-07,95887,grain,Groundnut Big,મગફળી જાડી,0.0,950,1140,6,2025,0.09170428893905191
2025-06-07,95888,grain,Groundnut Small,મગફળી જીણી,0.0,1000,1550,6,2025,0.11333709556057185
2025-06-07,95889,grain,Seasmum,તલી ,0.0,1700,2051,6,2025,0.1698175319789315
2025-06-07,95890,grain,Sunflower,સુરજમુખી,0.0026086956521739132,740,1150,6,2025,0.0822987208427389
2025-06-07,95891,grain,Castor seed,એરંડા,0.004347826086956522,1111,1250,6,2025,0.10444883370955606
2025-06-07,95892,grain,Thymol,અજમો,0.0002173913043478261,940,1270,6,2025,0.09734762979683972
2025-06-07,95893,grain,Dil Seed,સુવા,0.00010869565217391305,1000,1415,6,2025,0.10698833709556056
2025-06-07,95894,grain,Soyabin,સોયાબીન,0.00782608695652174,751,820,6,2025,0.06729683972911964
2025-06-07,95895,grain,Groundnut-Fada,સીંગફાડા,0.036521739130434785,1050,1325,6,2025,0.10510722347629796
2025-06-07,95896,grain,Sesmum-Black,કાળા તલ ,0.0,2150,3140,6,2025,0.24219337848006017
2025-06-07,95897,grain,Garlic,લસણ,0.007391304347826088,750,1605,6,2025,0.10416666666666666
2025-06-07,95898,grain,Corriander,ધાણા,0.0052173913043478265,1100,1375,6,2025,0.10981000752445447
2025-06-07,95899,grain,Chillies,મરચા સુકા ,0.0026086956521739132,460,1700,6,2025,0.09499623777276148
2025-06-07,95900,grain,Dhani,ધાણી,0.005434782608695653,1100,1325,6,2025,0.10745861550037622
2025-06-07,95901,grain,Variyali,વરીયાળી,0.0032608695652173916,900,1550,6,2025,0.10863431151241534
2025-06-07,95902,grain,Cummin,જીરૂ,0.00782608695652174,3351,3800,6,2025,0.3297121896162528
2025-06-07,95903,grain,Mustard,રાય,0.0010869565217391304,1050,1300,6,2025,0.10393152746425884
2025-06-07,95904,grain,Fenugreek,મેથી,0.01565217391304348,800,1300,6,2025,0.09217456734386757
2025-06-07,95905,grain,Isabgul,ઇસબગુલ,0.000782608695652174,1120,1640,6,2025,0.12321294206170051
2025-06-07,95906,grain,Asario,અશેરીયો,0.0005434782608695652,1225,1225,6,2025,0.10863431151241534
2025-06-07,95907,grain,kalonji,કલોંજી,0.0010869565217391304,3000,4060,6,2025,0.3254326561324304
2025-06-07,95908,grain,Mustard seed,રાયડો,0.004782608695652175,1050,1160,6,2025,0.09734762979683972
2025-06-07,95909,grain,Rajkoo Bee,રજકાનું બી ,0.0027173913043478264,4300,5500,6,2025,0.4542889390519187
2025-06-07,95910,grain,Guvar Bee,ગુવારનું બી,0.0032608695652173916,850,980,6,2025,0.079477050413845
2025-06-09,95942,grain,Cotton B.T.,કપાસ બી.ટી.,0.010869565217391306,1300,1580,6,2025,0.1288562829194883
2025-06-09,95943,grain,Wheat Lokvan,ઘઉં લોકવન,0.005652173913043478,493,512,6,2025,0.0406790820165538
2025-06-09,95944,grain,Wheat Tukda,ઘઉં ટુકડા,0.0382608695652174,492,570,6,2025,0.04335966892400301
2025-06-09,95945,grain,Jowar White,જુવાર સફેદ,0.007608695652173913,600,854,6,2025,0.06179458239277652
2025-06-09,95946,grain,Jowar Yellow,જુવાર પીળી ,0.0010869565217391304,410,505,6,2025,0.03644657637321294
2025-06-09,95947,grain,Bajri,બાજરી,0.0013043478260869566,370,446,6,2025,0.031790820165538
2025-06-09,95948,grain,Tuver,તુવેર,0.013043478260869566,1125,1280,6,2025,0.10651805869074492
2025-06-09,95949,grain,Gram Yellow,ચણા પીળા,0.026086956521739132,980,1094,6,2025,0.09095184349134687
2025-06-09,95950,grain,Gram White,ચણા સફેદ,0.017391304347826087,1250,1850,6,2025,0.13920240782543264
2025-06-09,95951,grain,Urad,અડદ,0.01847826086956522,1231,1475,6,2025,0.12067343867569601
2025-06-09,95952,grain,Mung,મગ,0.0,1310,1700,6,2025,0.1349699021820918
2025-06-09,95953,grain,Val Deshi,વાલ દેશી,0.0026086956521739132,500,1400,6,2025,0.08276899924755456
2025-06-09,95954,grain,Choli,ચોળી,0.02282608695652174,1200,1550,6,2025,0.12274266365688487
2025-06-09,95955,grain,Peas,વટાણા,0.0016304347826086958,1370,1750,6,2025,0.14014296463506393
2025-06-09,95956,grain,Rajma,રાજમા,0.0016956521739130437,980,1200,6,2025,0.09593679458239278
2025-06-09,95957,grain,Groundnut Big,મગફળી જાડી,0.0,950,1180,6,2025,0.09358540255831452
2025-06-09,95958,grain,Groundnut Small,મગફળી જીણી,0.0,975,1600,6,2025,0.11451279157261099
2025-06-09,95959,grain,Seasmum,તલી ,0.0,1400,2200,6,2025,0.1627163280662152
2025-06-09,95960,grain,Castor seed,એરંડા,0.0032608695652173916,1200,1256,6,2025,0.10891647855530474
2025-06-09,95961,grain,Thymol,અજમો,0.0005217391304347827,900,1490,6,2025,0.10581264108352144
2025-06-09,95962,grain,Dil Seed,સુવા,0.00017391304347826088,930,1500,6,2025,0.10769375470278404
2025-06-09,95963,grain,Soyabin,સોયાબીન,0.0022608695652173915,780,826,6,2025,0.06894281414597442
2025-06-09,95964,grain,Groundnut-Fada,સીંગફાડા,0.0,980,1290,6,2025,0.10016930022573363
2025-06-09,95965,grain,Sesmum-Black,કાળા તલ ,0.03217391304347826,2800,3200,6,2025,0.27558314522197136
2025-06-09,95966,grain,Garlic,લસણ,0.0071739130434782614,850,1400,6,2025,0.09922874341610233
2025-06-09,95967,grain,Corriander,ધાણા,0.011304347826086957,1050,1421,6,2025,0.10962189616252821
2025-06-09,95968,grain,Chillies,મરચા સુકા ,0.0030434782608695656,400,1010,6,2025,0.05972535741158766
2025-06-09,95969,grain,Dhani,ધાણી,0.0052173913043478265,1230,1511,6,2025,0.12231941309255077
2025-06-09,95970,grain,Variyali,વરીયાળી,0.002173913043478261,950,1500,6,2025,0.10863431151241534
2025-06-09,95971,grain,Cummin,જીરૂ,0.006521739130434783,3350,3950,6,2025,0.336719337848006
2025-06-09,95972,grain,Mustard,રાય,0.0034782608695652175,1120,1390,6,2025,0.11145598194130925
2025-06-09,95973,grain,Fenugreek,મેથી,0.026086956521739132,820,1240,6,2025,0.09029345372460497
2025-06-09,95974,grain,Isabgul,ઇસબગુલ,0.00013043478260869567,1115,1818,6,2025,0.13134875846501126
2025-06-09,95975,grain,kalonji,કલોંજી,0.003739130434782609,3230,4110,6,2025,0.3386004514672686
2025-06-09,95976,grain,Mustard seed,રાયડો,0.006521739130434783,1050,1160,6,2025,0.09734762979683972
2025-06-09,95977,grain,Rajkoo Bee,રજકાનું બી ,0.002173913043478261,4400,5525,6,2025,0.46016741911211434
2025-06-09,95978,grain,Guvar Bee,ગુવારનું બી,0.005434782608695653,880,986,6,2025,0.08117005267118134
2025-06-10,96009,grain,Cotton B.T.,કપાસ બી.ટી.,0.011086956521739131,1350,1600,6,2025,0.13214823175319787
2025-06-10,96010,grain,Wheat Lokvan,ઘઉં લોકવન,0.006086956521739131,495,511,6,2025,0.04072610985703536
2025-06-10,96011,grain,Wheat Tukda,ઘઉં ટુકડા,0.0391304347826087,496,531,6,2025,0.04171369450714823
2025-06-10,96012,grain,Jowar White,જુવાર સફેદ,0.006521739130434783,600,815,6,2025,0.05996049661399548
2025-06-10,96013,grain,Jowar Red,જુવાર લાલ,0.0004347826086956522,720,950,6,2025,0.07195259593679458
2025-06-10,96014,grain,Jowar Yellow,જુવાર પીળી ,0.0002173913043478261,400,485,6,2025,0.03503574115876599
2025-06-10,96015,grain,Bajri,બાજરી,0.0030434782608695656,370,491,6,2025,0.03390707298720843
2025-06-10,96016,grain,Tuver,તુવેર,0.017391304347826087,1155,1285,6,2025,0.1081640331075997
2025-06-10,96017,grain,Gram Yellow,ચણા પીળા,0.017391304347826087,990,1098,6,2025,0.09161023325808879
2025-06-10,96018,grain,Gram White,ચણા સફેદ,0.013043478260869566,1300,1920,6,2025,0.14484574868322045
2025-06-10,96019,grain,Urad,અડદ,0.0,1268,1392,6,2025,0.11851015801354402
2025-06-10,96020,grain,Mung,મગ,0.0,1350,1650,6,2025,0.13449962377727612
2025-06-10,96021,grain,Val Deshi,વાલ દેશી,0.002,500,830,6,2025,0.05596313017306245
2025-06-10,96022,grain,Choli,ચોળી,0.0,1300,1550,6,2025,0.12744544770504138
2025-06-10,96023,grain,Peas,વટાણા,0.0015217391304347828,1110,1785,6,2025,0.1295617005267118
